id,orig_correct,para_correct,idiom_correct,x,gold_answer
cf9fcafe5cfd01ed,False,False,False,"directed by kevin bray , whose crisp framing , edgy camera work , and wholesale ineptitude with acting , tone and pace very obviously mark him as a video helmer making his feature debut .",
c5e182d5c02907ca,True,True,True,is a satisfying well-made romantic comedy that 's both charming and well acted,
d5c347d71b726428,True,True,True,` the country bears ' should never have been brought out of hibernation .,
f1621c884430f0d2,True,True,True,"the complex , politically charged tapestry of contemporary chinese life this exciting new filmmaker has brought to the screen",
f9dffc486e0ee287,True,True,True,"consider what new best friend does not have , beginning with the minor omission of a screenplay",
25f342958dd507ea,True,True,True,"walked out muttering words like `` horrible '' and `` terrible ,",
8227032d0fe15c46,True,True,True,spy kids 2 also happens to be that rarity among sequels :,
e9e438a2a2bc0c40,True,True,True,does n't mean it 's good enough for our girls,
a0cd42063bab9a0f,True,True,True,"holofcener 's film offers just enough insight to keep it from being simpleminded , and the ensemble cast is engaging enough to keep you from shifting in your chair too often",
fb274ad095bae5d5,False,True,False,"the storytelling may be ordinary , but the cast is one of those all-star reunions that fans of gosford park have come to assume is just another day of brit cinema .",
d5b7ffd04b6facae,False,False,True,be said for a studio-produced film that never bothers to hand viewers a suitcase full of easy answers,
94460ac8faa72928,True,True,True,one of those exceedingly rare films in which the talk alone is enough to keep us involved .,
1983afb0e41f0443,True,True,True,becomes more and more frustrating as the film goes on,
b390bd76504924f5,False,False,False,"the stars may be college kids , but the subject matter is as adult as you can get : the temptations of the flesh are unleashed by a slightly crazed , overtly determined young woman",
675361f5239c28ea,True,True,True,may as well be called `` jar-jar binks : the movie .,
faba6eb9c0608508,False,False,False,"rent `` shakes the clown '' , a much funnier film with a similar theme and an equally great robin williams performance",
079c6129d3415601,True,False,True,"the movie is hardly a masterpiece , but it does mark ms. bullock 's best work in some time",
2ca62bf9b4bd87d2,True,True,True,the hackneyed story about an affluent damsel in distress who decides to fight her bully of a husband is simply too overdone .,
0a9e70a914c0dcf7,True,True,True,found the perfect material with which to address his own world war ii experience in his signature style,
b6ad1f86ad7c9b4d,True,True,True,"it 's nice to see piscopo again after all these years ,",
74e5b1cc55e61232,True,True,True,the magic ( and original running time ) of ace japanimator hayao miyazaki 's spirited away survives intact in bv 's re-voiced version .,
94ed11af186c4c22,True,True,True,"it 's been 13 months and 295 preview screenings since i last walked out on a movie , but resident evil really earned my indignant , preemptive departure",
fe84f2b9f8c60261,True,True,True,"that , half an hour in , starts making water torture seem appealing",
13a52758e689cf6c,True,False,True,a film without surprise geared toward maximum comfort and familiarity .,
4d48c9a2f29d4922,True,True,True,"the appeal of the vulgar , sexist , racist humor went over my head or -- considering just how low brow it is --",
4a8fb4d13f8f02af,True,True,True,this movie has the usual impossible stunts ... but it has just as many scenes that are lean and tough enough to fit in any modern action movie .,
a0a9b93a3313f707,True,True,True,it manages to maintain both a level of sophisticated intrigue and human-scale characters that suck the audience in .,
e4630464b0dfacac,True,True,True,better acted -- and far less crass - than some other recent efforts in the burgeoning genre of films about black urban professionals,
6251d6fdcfcdc86d,True,True,True,need to be invented to describe exactly how bad it is .,
8a8eee7e672f606f,True,True,True,"the blair witch formula for an hour , in which we 're told something creepy and vague is in the works",
735881d738bb58c2,True,True,True,there are many definitions of ` time waster ' but,
88279dce9d9aa715,True,True,True,"writer-director randall wallace has bitten off more than he or anyone else could chew , and",
dc7d432d27f4a0c1,True,True,True,take this film at face value and enjoy its slightly humorous and tender story,
ce3fa79e57c29ea5,True,True,True,"is not only a pianist , but a good human being",
b5673c0a53e1f2e2,True,True,True,"the direction has a fluid , no-nonsense authority , and",
4025347c4f95f348,True,True,True,"a pretty funny movie , with most of the humor coming , as before , from the incongruous but chemically perfect teaming of crystal and de niro",
c9de193a55f2f550,True,True,True,is an inexpressible and drab wannabe looking for that exact niche .,
43e3584bd9c0e147,True,True,True,", the movie bogs down in rhetoric and cliché .",
2a0025d3cfbe57ba,False,True,False,... the maudlin way its story unfolds suggests a director fighting against the urge to sensationalize his material .,
b565527d3e700472,True,True,True,"a confluence of kiddie entertainment , sophisticated wit and symbolic graphic design",
69ebe241b53b5550,True,True,True,"compared to the movie 's contrived , lame screenplay and listless direction",
4a80d1c1d7cbc1e3,True,True,True,"repetitively stretched out to feature length , awash in self-consciously flashy camera effects , droning house music and flat , flat dialogue",
7584ee19051efc57,True,True,True,what makes dover kosashvili 's outstanding feature debut so potent,
9c607f3fb5e08131,False,False,False,every individual will see the movie through the prism of his or her own beliefs and prejudices,
3c6ee7378a868c97,True,True,True,even those with an avid interest in the subject will grow impatient,
595a833137c46bde,True,True,True,"pretty much sucks , but has a funny moment or two .",
1b6396f2772dff7e,True,True,True,"is suspenseful and ultimately unpredictable , with a sterling ensemble cast .",
6f5e28fce327f31c,True,True,True,is one of the rare directors who feels acting is the heart and soul of cinema,
812ac17830ca6aba,True,True,True,"it 's so poorly made , on all levels , that it does n't even qualify as a spoof of such",
4f298fe4738f890e,False,False,False,"moving in many directions as it searches ( vainly , i think ) for something fresh to say",
2a44e1ab189c5a57,True,False,False,been hyped to be because it plays everything too safe,
dd7f5cd0da9fc94d,True,True,True,paced at a speed that is slow to those of us in middle age and,
4067be5523e84f99,True,True,True,there are rich veins of funny stuff in this movie,
81276eed13623948,True,True,True,its unflinching gaze a measure of faith in the future,
db980c6c131f2955,True,True,True,on the awkward interplay and utter lack of chemistry between chan and hewitt,
9dd52598898a1822,False,True,True,"sure , it 's contrived and predictable , but its performances are so well tuned that the film comes off winningly , even though it 's never as solid as you want it to be .",
158a86523bcafb22,True,True,True,the dubious distinction of being a really bad imitation of the really bad blair witch project,
a4da986242d3ed28,True,True,True,"an interesting story of pointed personalities , courage , tragedy and the little guys vs. the big guys",
1421afaa7eb07c05,True,True,True,is a warm and well-told tale of one recent chinese immigrant 's experiences in new york city,
34467219eb018ec5,True,True,True,a central plot that 's peppered with false starts and populated by characters who are nearly impossible to care about,
eb6e1d63ffee18b0,True,True,True,this family film sequel is plenty of fun for all .,
b7489a50630d5c99,True,True,True,clare peploe 's airless movie adaptation could use a little american pie-like irreverence .,
ef8bfd6a3fe1cbbe,True,True,True,"in this poor remake of such a well loved classic , parker exposes the limitations of his skill and the basic flaws in his vision . '",
2929b1a74918a2ae,True,True,True,if i could have looked into my future and saw how bad this movie was,
94c791843c73ee4d,True,True,True,that 's suitable for all ages -- a movie that will make you laugh,
e6facebddbeb9052,False,True,False,"boll uses a lot of quick cutting and blurry step-printing to goose things up ,",
653313b2c0dfb2f3,True,True,True,the ease with which it integrates thoughtfulness and pasta-fagioli comedy,
5964c96ea0175556,True,False,True,"candy-coat with pat storylines , precious circumstances and beautiful stars",
aceb709759796352,True,True,True,"richard pryor mined his personal horrors and came up with a treasure chest of material ,",
bddec1a126ed5cdf,True,True,True,some remarkable achival film about how shanghai ( of all places ),
9b0b1b3494468e21,True,True,True,"whereas oliver stone 's conspiracy thriller jfk was long , intricate , star-studded and visually flashy , interview with the assassin draws its considerable power from simplicity .",
431a04cc3f780225,True,True,True,... turns so unforgivably trite in its last 10 minutes that anyone without a fortified sweet tooth will likely go into sugar shock .,
75ddd31c978c84c6,True,True,True,two fatal ailments -- a dearth of vitality and a story that 's shapeless and uninflected,
cb770ee392cd4f95,True,True,True,"a remake by the numbers , linking a halfwit plot to a series of standup routines in which wilson and murphy show how funny they could have been in a more ambitious movie",
5e104adf828c58eb,True,True,True,"that while cleverly worked out , can not overcome blah characters",
64dc5aec302b8de3,True,True,True,the film chimes in on the grieving process and strangely draws the audience into the unexplainable pain and eccentricities that are attached to the concept of loss .,
7aef6a4ac11af44e,True,True,True,"forewarned , if you 're depressed about anything before watching this film",
b135aabf4cbc6337,True,True,True,", clumsily staged violence overshadows everything , including most of the actors .",
51259003f8ccf950,True,True,True,one of the most high-concept sci fi adventures attempted for the screen,
89f99ec63d040a42,True,True,True,", this is a remarkably accessible and haunting film .",
b4ac167929b23abb,True,True,True,blue crush thrillingly uses modern technology to take the viewer inside the wave .,
360aa0f90a089eb3,True,True,True,"confirms lynne ramsay as an important , original talent in international cinema",
b3d294dcbc87d39e,True,True,True,the santa clause 2 's plot may sound like it was co-written by mattel executives and lobbyists for the tinsel industry .,
67dbfad16613b9cc,True,True,True,"of the cleverest , most deceptively amusing comedies of the year",
b6bd42d239234219,True,True,True,"green is ) the comedy equivalent of saddam hussein , and i 'm just about ready to go to the u.n. and ask permission for a preemptive strike .",
55f3a3f13a35163b,True,True,True,"kwan is a master of shadow , quietude , and room noise , and",
904ec01d48639cab,True,True,True,excels as the enigmatic mika and anna mouglalis is a stunning new young talent in one of chabrol 's most intense psychological mysteries,
bcdae5844ea4a975,True,True,True,that is not even as daring as john ritter 's glory days on three 's company,
667ccb6d43c92e1c,True,True,True,"interesting cinematic devices ( cool visual backmasking ) , a solid cast , and",
6eae94f7173ec447,True,True,True,the film is an oddly fascinating depiction of an architect of pop culture,
7f0e6ae22da6ec0a,True,True,True,'' derrida is an undeniably fascinating and playful fellow .,
6a827966172800f5,True,False,True,that washington most certainly has a new career ahead of him,
4e4ed183824283b7,True,True,True,"the result , however well-intentioned , is ironically just the sort of disposable , kitchen-sink homage that illustrates why the whole is so often less than the sum of its parts in today 's hollywood .",
7671cb8f0fefc459,True,True,True,deserves the dignity of an action hero motivated by something more than franchise possibilities,
470366c1947d1fb9,True,True,True,"'s as if solondz had two ideas for two movies , could n't really figure out how to flesh either out",
8af00f93c0c924c0,True,True,True,another boorish movie from the i-heard-a-joke - at-a-frat-party school of screenwriting .,
a8b99be30094a347,True,True,True,seemingly a vehicle to showcase the canadian 's inane ramblings,
0591d66b5b484de3,False,False,True,a riot to see rob schneider in a young woman 's clothes,
55ae1af80cfa787e,True,True,True,"a genuinely funny ensemble comedy that also asks its audience -- in a heartwarming , nonjudgmental kind of way -- to consider what we value in our daily lives",
6fe76feffe860d14,True,True,True,"the most opaque , self-indulgent and just plain goofy an excuse for a movie as you can imagine",
dab2967d086b7c36,True,True,True,"both an admirable reconstruction of terrible events , and a fitting memorial to the dead of that day , and of the thousands thereafter .",
00890a16665e2b1e,True,True,True,"her own screenplay , jumps to the head of the class of women 's films that manage to avoid the ghetto of sentimental chick-flicks by treating female follies with a satirical style",
72c9848db03f2b18,True,True,True,"the charm of the first movie is still there , and the story feels like the logical , unforced continuation of the careers of a pair of spy kids",
1f0e899f7dc9698e,True,True,True,avoids the cartoonish clichés and sneering humor of the genre as it provides a fresh view of an old type,
0334d566c0320472,True,True,True,fred schepisi 's film is paced at a speed that is slow to those of us in middle age and deathly slow to any teen .,
a1e528b2cb72a36d,True,True,True,humor and a heartfelt conviction to tell a story about discovering your destination in life,
7e813a38d31bab3b,True,True,True,"a completely honest , open-hearted film that should appeal to anyone willing to succumb to it",
b8f018573f7e4fcf,False,True,True,understated performances of ( jack nicholson 's ) career .,
f979e8766cdb6569,True,True,True,"is terrific , bringing an unforced , rapid-fire delivery to toback 's heidegger - and nietzsche-referencing dialogue .",
18d0f6a385edf501,True,True,True,notorious c.h.o. hits all the verbal marks it should .,
d13903528aad55e7,True,True,True,we do get the distinct impression that this franchise is drawing to a close .,
c7d0d88fc86aacbe,True,True,True,"the movie attempts to mine laughs from a genre -- the gangster/crime comedy -- that wore out its welcome with audiences several years ago , and its cutesy reliance on movie-specific cliches is n't exactly endearing",
6c9d5ba4520a4c2f,True,True,True,", you 're definitely convinced that these women are spectacular .",
0257171eedec6ad2,True,False,True,tends to place most of the psychological and philosophical material in italics rather than trust an audience 's intelligence,
6af439fc3bd400d6,True,True,True,should be used to burn every print of the film,
f19932458bf57a1f,True,True,True,no amount of good acting is enough to save oleander 's uninspired story .,
cd3b8dd631973fed,True,True,True,"in its dry and forceful way , it delivers the same message as jiri menzel 's closely watched trains and danis tanovic 's no man 's land .",
39daf9a5ed9a9285,True,True,True,"is a fast , frenetic , funny , even punny 6 -- aimed specifically at a grade-school audience .",
ade50c79a9224a07,True,True,True,"hits every cliche we 've come to expect , including the assumption that `` crazy '' people are innocent , childlike and inherently funny",
b4ab4e6609491b2c,False,True,True,wo n't feel cheated by the high infidelity of unfaithful .,
f3aea2d7e1c06363,True,True,True,"of manipulation , an exploitation piece doing its usual worst to guilt-trip parents",
64064f463a4bcded,True,True,True,is to skip the film and pick up the soundtrack,
c05972e841a26a09,True,True,True,this gorgeous film a must for everyone from junior scientists to grown-up fish lovers,
7c817745b8677b5b,True,True,True,"beautifully crafted and brutally honest , promises offers an unexpected window into the complexities of the middle east struggle and into the humanity of its people .",
72846899ca10ff44,True,True,True,is a greater attention to the parents -- and particularly the fateful fathers -- in the emotional evolution of the two bewitched adolescents .,
5470a8bc1101747e,True,True,True,"the kids in the audience at the preview screening seemed bored , cheering the pratfalls but little else",
41d2e610b1fb41aa,True,True,True,have ransacked every old world war ii movie for overly familiar material,
a96297f798ca0fb2,True,True,True,"petter næss ' delicate , clever direction ... and a wonderful , imaginative script",
dc9e978e161fe7ba,True,True,True,if any of them list this ` credit ' on their resumes in the future,
031517c84fdd8458,True,True,True,"to filming the teeming life on the reefs , making this gorgeous film a must for everyone from junior scientists to grown-up fish lovers",
9c54fbf3375893ba,True,True,False,the soul of a man in pain who gradually comes to recognize it and deal with it,
61fe996b6784570f,True,True,True,every member of the ensemble has something fascinating to do,
f90be95020e64a02,True,True,True,"i 'm sure the filmmakers found this a remarkable and novel concept , but anybody who has ever seen an independent film can report that it is instead a cheap cliché",
23c2e662d7e96757,True,True,True,"ride for the kiddies , with enough eye candy and cheeky wit to keep parents away from the concession stand .",
79c2be33eab8f777,True,True,True,"i 've had more interesting -- and , dare i say , thematically complex -- bowel movements than this long-on-the-shelf , point-and-shoot exercise in gimmicky crime drama .",
a1c72767277b6706,True,True,True,"not only is entry number twenty the worst of the brosnan bunch , it 's one of the worst of the entire franchise .",
eca020a3923712b2,True,True,True,"her film is like a beautiful food entrée that is n't heated properly , so that it ends up a bit cold and relatively flavorless .",
ec9ce6433b16fc88,False,False,False,this is n't a stand up and cheer flick ; it 's a sit down and ponder affair .,
f970052f376c629d,True,True,False,it 's light on the chills and heavy on the atmospheric weirdness,
e8cadedbb65b0639,True,True,True,'s a great performance and a reminder of dickens ' grandeur .,
29261d93d6edd9dc,True,True,True,"is an interesting story of pointed personalities , courage , tragedy and the little guys vs. the big guys",
90bbc82d655466a2,True,True,True,"the reality of the new live-action pinocchio he directed , cowrote and starred in borders on the grotesque .",
c5bbc944240e5f9f,True,True,True,'s enough cool fun here to warm the hearts of animation enthusiasts of all ages .,
d61a3fce0b1304a4,True,True,True,the movie does n't generate a lot of energy .,
3702dc77b5863723,True,True,True,"despite lagging near the finish line , the movie runs a good race , one that will have you at the edge of your seat for long stretches . '",
bbd6d4e0da7812f6,True,True,True,the party favors to sober us up with the transparent attempts at moralizing,
2c839cc7dab28696,True,True,True,"a naturally funny film , home movie makes you crave chris smith 's next movie .",
2a2b245cf721ce0e,True,True,True,is little else to recommend `` never again . '',
d614ec129a6cc05f,True,True,True,"... the story is far-flung , illogical , and plain stupid .",
768fc1c7996f7567,True,True,True,work better as a real documentary without the insinuation of mediocre acting or a fairly trite narrative,
86c5c75637c8c311,True,True,True,"not a film for the faint of heart or conservative of spirit , but for the rest of us -- especially san francisco lovers --",
78b01ddbb9741943,True,True,True,"... the movie is too heady for children , and too preachy for adults .",
3f55ab215a2941af,True,True,True,a literary detective story is still a detective story and aficionados of the whodunit wo n't be disappointed .,
6e0c2c5f9c919e3a,True,True,False,"as pure over-the-top trash , any john waters movie has it beat by a country mile .",
f8d6aefb38c69971,False,False,False,an unusual biopic and document of male swingers in the playboy era,
7821b7bc747ab735,False,False,False,pass without reminding audiences that it 's only a movie,
afff2bcf395d5a7d,True,True,True,shot like a postcard and overacted with all the boozy self-indulgence that brings out the worst in otherwise talented actors,
e25cf461b7991537,False,False,False,boll uses a lot of quick cutting and blurry step-printing to goose things up,
c8e24011d09ba59d,True,True,True,returning director rob minkoff ... and screenwriter bruce joel rubin ... have done a fine job of updating white 's dry wit to a new age .,
0adede264863e92f,True,True,True,"martin and barbara are complex characters -- sometimes tender , sometimes angry -- and the delicate performances by sven wollter and viveka seldahl make their hopes and frustrations vivid .",
9f6ee22ea60fbfe4,False,False,False,ponder the peculiar american style of justice that plays out here,
bf5a16c0efe6991d,True,True,True,", it 's black hawk down with more heart .",
a208ccb751594569,True,True,True,yearning for adventure and a chance to prove his worth,
e20d3118e806a1b7,True,True,True,"feels secondhand , familiar -- and not in a good way",
8f23ee32af6c0ed2,True,True,True,"spectacular in every sense of the word , even if you don ' t",
4f0060a271e8ed7b,True,True,True,some of the magic we saw in glitter here in wisegirls,
33fec7bd77fab7ca,True,True,True,"is a dark , gritty , sometimes funny little gem .",
5d71c2fa15981d5a,True,True,True,that not only would subtlety be lost on the target audience,
d801c82778f2abb0,True,False,False,that captures the innocence and budding demons within a wallflower,
9b3c92b97dadf23f,True,True,True,"hopefully , sets the tone for a summer of good stuff",
508f23078def54e2,True,True,True,"some body often looks like an episode of the tv show blind date , only less technically proficient and without the pop-up comments .",
713d81fc0777b631,True,True,True,'s refreshing that someone understands the need for the bad boy,
77ab6dadf570d7f2,True,True,True,to have forgotten everything he ever knew about generating suspense,
b12b3d9d30f57e75,True,True,True,imagine susan sontag falling in love with howard stern .,
0adcf4810192395c,True,True,True,"as well-written as sexy beast , not as gloriously flippant as lock , stock and two smoking barrels , but stylish and moody and exceptionally well-acted .",
6b2f040b20338780,True,False,True,"to a new scene , which also appears to be the end",
b6779c2c169c73b6,True,True,True,", this clever and very satisfying picture is more accurately chabrolian .",
b448ab9af9716751,True,True,True,actually seem to understand what made allen 's romantic comedies so pertinent and enduring,
f34ae944b72a9143,True,True,True,allows his cast members to make creative contributions to the story and dialogue .,
1d3a3ce0b28ba246,True,True,True,the modern remake of dumas 's story is long on narrative and ( too ) short on action .,
91632c53761ac00e,True,True,True,puts a refreshing and comical spin on the all-too-familiar saga of the contemporary single woman .,
9ba6bcf108443b73,True,True,True,are no less a menace to society than the film 's characters .,
a0c9caad37cf8f61,False,False,False,is less concerned with cultural and political issues than doting on its eccentric characters .,
caedd4f9041787f6,True,True,True,allows his cast the benefit of being able to give full performances ... while demonstrating vividly that the beauty and power of the opera reside primarily in the music itself,
b39df0abaa3d6ed2,True,True,True,"creates a drama with such a well-defined sense of place and age -- as in , 15 years old -- that the torments and angst become almost as operatic to us as they are to her characters",
428c33ebc23348d6,True,True,True,"of suspense , intriguing characters and bizarre bank robberies , plus a heavy dose of father-and-son dynamics",
4e6f76a3564d069f,True,True,True,who does n't understand the difference between dumb fun and just plain dumb,
93c73e3326427b35,False,True,True,", future lizard endeavors will need to adhere more closely to the laws of laughter",
7e6ab7657745c0c5,True,True,True,imposter makes a better short story than it does a film,
78d9b7bc2b7b63b8,True,True,True,the charm of kevin kline and a story that puts old-fashioned values under the microscope,
e9a253f0130aabd6,True,True,True,"ask people to sit still for two hours and change watching such a character , especially when rendered in as flat and impassive a manner as phoenix 's",
19af1cfbb04824f9,True,True,True,more dutiful than enchanting ... terribly episodic and lacking the spark of imagination that might have made it an exhilarating,
62baa3358c576888,True,True,True,"even on its own ludicrous terms , the sum of all fears generates little narrative momentum , and invites unflattering comparisons to other installments in the ryan series .",
57548750605fe3f8,True,True,True,seem to understand what made allen 's romantic comedies so pertinent and enduring,
f37e0cd66d5a9b1d,True,True,True,grab your kids and run and then probably call the police,
7315d2ccc62928b9,True,True,True,"please , someone , stop eric schaeffer before he makes another film .",
8e48911207f5194b,True,True,True,shows us a slice of life that 's very different from our own and yet instantly recognizable .,
85f6c587f0e4dd32,True,True,True,"`` bad '' is the operative word for `` bad company , ''",
054e94f3e5547782,True,True,True,allows his cast the benefit of being able to give full performances ...,
c111fea903ec6813,True,True,True,quite possibly the sturdiest example yet of why the dv revolution has cheapened the artistry of making a film,
ae4c2e0736f199a0,True,True,True,first-time director denzel washington and a top-notch cast manage to keep things interesting .,
8d77354985b35e35,True,True,True,imagine anybody ever being `` in the mood '' to view a movie as harrowing and painful as the grey zone,
5a469a8746f22446,True,False,True,"there 's a plethora of characters in this picture , and not one of them is flat",
f7071f6a2dae3eb6,False,False,True,`` gory mayhem '' is your idea of a good time,
d412ccf706095d67,True,False,True,is a movie that makes it possible for the viewer to doze off for a few minutes or make several runs to the concession stand and/or restroom and not feel as if he or she has missed anything .,
7d187d273c28bae8,True,True,True,"it 's sweet and fluffy at the time , but",
2560ecc76aeb7675,True,True,True,provides the drama that gives added clout to this doc,
160c49334f22dc64,True,False,True,"the movie ends with outtakes in which most of the characters forget their lines and just utter ` uhhh , ' which is better than most of the writing in the movie .",
a6f2fee2e779d303,True,True,True,plays like a series of vignettes -- clips of a film that are still looking for a common through-line .,
97d64c6c16a1b286,True,True,True,"good action , good acting , good dialogue , good pace",
7e082a3f0b5c5260,True,True,True,flailing around in a caper that 's neither original nor terribly funny,
71c8706cfe9a3afa,False,False,False,"is truly funny , playing a kind of ghandi gone bad .",
d3ae4bf64d44b608,True,True,True,is sure to raise audience 's spirits and leave them singing long after the credits roll,
c20f8407b7c8209c,True,True,True,love is the great equalizer that can calm us of our daily ills and bring out joys in our lives that we never knew,
b5e26a5e7e91dc74,True,True,True,those decades-spanning historical epics that strives to be intimate and socially encompassing but fails to do justice to either effort in three hours of screen time,
86e452f1d0e7980c,True,True,True,"if you 're as happy listening to movies as you are watching them , and the slow parade of human frailty fascinates you , then you 're at the right film .",
bd48755dc30fb85d,True,True,True,"if the enticing prospect of a lot of nubile young actors in a film about campus depravity did n't fade amid the deliberate , tiresome ugliness",
ed4bde5fefa91b4c,True,True,True,that is more complex and honest than anything represented in a hollywood film,
1fddae21b4e76f98,False,False,True,'ll keep you wide awake and ... very tense .,
a80056ec12331ae6,False,False,True,"of an historical episode that , in the simple telling , proves simultaneously harrowing and uplifting",
5dca1e86efa0ab47,True,True,True,"ford and neeson capably hold our interest , but its just not a thrilling movie",
cf8baba848667701,False,False,False,what it was that made the story relevant in the first place,
5154c563986bab95,True,True,True,is a film tailor-made for those who when they were in high school would choose the cliff-notes over reading a full-length classic,
52bb9d0f4566ef4c,True,True,True,"it 's sweet and fluffy at the time , but it may leave you feeling a little sticky and unsatisfied .",
9166332779630b13,True,True,True,", e.t. is carried less by wow factors than by its funny , moving yarn that holds up well after two decades .",
50e1d06dc02ae445,True,True,True,"sort the bad guys from the good , which is its essential problem",
c4b147def47bcfe6,True,True,True,", we do n't feel much for damon/bourne or his predicament",
f6b2960dda80ca5f,True,True,True,a subject like this should inspire reaction in its audience ; the pianist does not .,
1fdaaf23b26ad5b5,True,False,True,"made to be jaglomized is the cannes film festival , the annual riviera spree of flesh , buzz , blab and money .",
2e4b01bb4a07d6a7,True,True,True,the sheer joy and pride they took in their work -- and in each other -- shines through every frame .,
931517c9b68211e3,True,True,True,the emotional overload of female angst irreparably drags the film down .,
5d354a7be00bc9c5,True,True,True,that should be relegated to a dark video store corner,
3fbbbadca665d4b9,True,True,True,"more busy than exciting , more frantic than involving , more chaotic than entertaining .",
4850cace911b5292,True,True,True,believe that people have lost the ability to think and will forgive any shoddy product as long as there 's a little girl-on-girl action,
