id,orig_correct,para_correct,idiom_correct,x,gold_answer
professional_accounting/1150,True,True,True,"Each of the following is a method to evaluate internal controls based on the framework set by the Committee of Sponsoring Organizations (COSO), except",Distinguishing economy risk from industry risk and enterprise risk.
professional_law/1258,False,False,False,"A high school student was suspended for five days by school officials after he came to school wearing a beard. The school had a rule prohibiting any student from growing a beard or mustache while attending classes. The rule required an automatic five-day suspension in such cases. The student, who was aware of the rule prohibiting beards and mustaches, requested a trial-type hearing before the suspension was imposed. If the school board denies the student's request for a trial-type hearing, which of the following statements is most accurate?","The denial of a trial-type hearing did not violate the student's due process rights because under the circumstances, he had no right to a hearing. "
clinical_knowledge/75,True,False,True,In a patient with chest pain which of these features is most suggestive of a myocardial infarction?,Sweating and vomiting
miscellaneous/837,True,True,True,Which of the following methods of reforestation has the lowest direct cost but is also the slowest method and the least reliable?,Natural seeding
high_school_microeconomics/510,True,True,True,Which of the following is more likely to result from a competitive market structure than from a monopoly making the same product?,Price equal to marginal cost
high_school_statistics/598,True,True,True,"According to the central limit theorem, the sample mean X is approximately normally distributed","for a large sample, regardless of the distribution of random variable X"
us_foreign_policy/1489,False,False,False,Why did Congress oppose Wilson's proposal for the League of Nations?,It feared the League would commit the US to an international alliance
high_school_psychology/537,True,True,True,"Rather than use a shortcut to find out various possible combinations of alleles that could result from fertilization of an egg with particular genes by a sperm with particular genes, Shakira systematically lists every single possible combination to determine the probability that the baby will show a particular set of traits. Shakira is solving the problem by use of",an algorithm
high_school_mathematics/468,False,False,False,"A circle passes through the points (3, 4) and (5, 7). Which of the following points CANNOT lie on the circle?","(–1, –2)"
electrical_engineering/211,True,True,False,When checked with an ohm meter an open resistor reads,infinite.
moral_scenarios/999,False,False,False,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | Me and my sister had a close relationship. Scenario 2 | I used up the toilet paper in the bathroom that I share with my roommates after defecating, but I did not take a new roll from the closet to replace the old roll because I remembered that I was the person who replaced it last time.","Not wrong, Wrong"
human_aging/670,False,False,False,Which of the following changes in skin is regarded as senescent?,Thinning
conceptual_physics/196,True,True,True,From quantum mechanics we learn that a radioactive nucleus is governed by,probability
marketing/759,True,True,True,___________ act as cues by indicating to a potential customer that there is a bargain to be had.,Sale signs.
professional_law/1315,False,False,False,"A woman awoke one morning to discover that someone had vandalized her home during the night. The woman then published the following notice in the local newspaper:""REWARDAny person who supplies information leading to the arrest and conviction of the person who vandalized my home, located at 1223 1st Street, will be paid $5,000. ""The reward notice in the local newspaper proposed a",unilateral contract only.
miscellaneous/828,True,True,False,A person heterozygous for the recessive gene for cystic fibrosis marries a person who does not carry or have the trait (homozygous dominant). What is the probability that the couple's first child will be a carrier?,0.5
college_biology/84,True,True,True,RNA is thought to have played an important role in the evolution of life for which of the following reasons? I. It occurred in great quantities on early Earth. II. It can self-replicate via a complementary chain. III. It can catalyze some cellular functions.,II and III
prehistory/1093,False,False,False,Genetic analysis shows that humans and chimps have been evolving separately for about how long?,7 million years
high_school_geography/385,False,False,False,The rectangular land survey system is based on all of the following EXCEPT,French and Spanish settlement patterns.
high_school_biology/312,True,True,True,"Three distinct bird species, flicker, woodpecker, and elf owl, all inhabit a large cactus, Cereus giganteus, in the desert of Arizona. Since competition among these birds rarely occurs, the most likely explanation for this phenomenon is that these birds",have different ecological niches
computer_security/170,True,True,True,___________ is a process of wireless traffic analysis that may be helpful for forensic investigations or during troubleshooting any wireless issue.,Wireless Traffic Sniffing
moral_scenarios/944,False,False,False,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I asked the child on a date. Scenario 2 | I put my hamburger wrapper in the trash after my picnic on the beach.","Wrong, Not wrong"
professional_psychology/1380,False,True,True,The sex therapy technique of sensate focus is useful primarily to,relieve performance expectations
high_school_microeconomics/506,False,False,False,"If the price of a product decreases so that the consumer can buy more of it and other products, this is called the",income effect.
high_school_microeconomics/507,False,False,False,"Usually, the supply curve of firms operating under conditions of perfect competition in product market would be identified as",more elastic in the long run.
high_school_psychology/532,True,True,True,"In order for the mean, mode, and median of a data set to be equal, the distribution must be",normal
high_school_government_and_politics/403,False,False,False,Which of the following court decisions did NOT deal with the First Amendment?,Roe v. Wade
high_school_chemistry/337,False,False,False,The equilibrium constant of a certain reaction is 2.6 × 10^8 at 25 °C. What is the value of ΔG°?,-48.0 kJ/mol
human_aging/672,False,False,True,"When brain metabolism is disturbed by an interaction among medicines, we refer to that as",Polypharmacy
professional_psychology/1414,True,True,True,"Dr. Pavel Petrovich, a licensed psychologist, has been seeing a client in therapy for over fourteen months with no apparent change in the client's symptoms. Dr. Petrovich should:",raise for discussion the possibility of termination and referral to another therapist.
professional_psychology/1383,True,True,False,"According to the DSM-5, patients who meet some but not all of the criteria for a particular diagnosis can still be assigned that diagnosis. This reflects the fact that:",The DSM-5 integrates aspects of categorical and dimensional diagnosis
high_school_chemistry/329,False,False,False,Consider the following reaction showing photosynthesis: 6CO2(g) + 6H2O(l) → C6H12O6(s) + 6O2(g) DH = + 2800 kJ/mol Which of the following is true regarding the thermal energy in this system?,It is transferred from the surroundings to the reaction.
human_sexuality/689,False,False,False,Which of the following changes is NOT associated with menopause?,the walls of the vagina become thick
moral_disputes/906,True,True,True,"To say that the consequentialist account of right action is a maximizing conception is to say that, according to the account,",we ought to perform that action the consequences of which will have at least as much overall value as any of the alternative actions.
professional_accounting/1122,True,True,True,Below are data from the income statement of Brown Inc: Beginning inventory finished goods $16000 Ending inventory finished goods 21000 Cost of goods sold 43000 Gross margin from sales 39000 Operating expenses ‚Äì marketing and selling 20000 Net income 19000 What was Brown's cost of goods manufactured?,"$48,000"
nutrition/1048,True,True,True,Which is the most reliable type of observational study for investigating the link between diet and cancer?,Prospective study
astronomy/28,True,False,True,Why doesn't Venus have seasons like Mars and Earth do?,Its rotation axis is nearly perpendicular to the plane of the Solar System.
high_school_biology/307,False,False,False,All of the following are differences between prokaryotes and eukaryotes EXCEPT,"eukaryotes have linear chromosomes, while prokaryotes have circular chromosomes"
prehistory/1108,False,False,False,"Analysis of the Denisovan, Neanderthals, and modern human genomes suggests that:",both a and b.
professional_accounting/1121,True,True,True,"Under a divorce settlement, Joan transferred her 50% ownership of their personal residence to Jim. The joint basis of the residence was $200,000. At the time of the transfer, the property's fair market value was $300,000. What was Joan's recognized gain and Jim's basis for the residence? Recognized gain; Basis","$0; $200,000"
nutrition/1025,True,True,True,Which of the following vitamins is involved in transamination of amino acids?,Vitamin B6
logical_fallacies/730,False,False,False,"Any application is invalid if the fee hasn't been paid. Your application is invalid, so your fee must not have been paid.",Affirming the Consequent
miscellaneous/880,True,True,True,Which symphony did Haydn write to wake up the audience?,Surprise
formal_logic/277,False,False,False,"Use indirect truth tables to determine whether the following argument is valid. If the argument is invalid, choose an option which presents a counterexample. (There may be other counterexamples as well.) A ⊃ (~B ≡ C) B ≡ D ~C ≡ ~D / ~A",Valid
moral_disputes/908,False,False,False,"According to Walzer, ""in the absence of political support, terrorism may indeed be the one available strategy, but it is hard to see how its evils can then be excused"" because",the absence of political support implies that the terrorists do not represent the weak.
college_computer_science/107,False,False,False,"Of the following page-replacement policies, which is guaranteed to incur the minimum number of page faults?",Replace the page whose next reference will be the longest time in the future.
world_religions/1523,False,False,False,For how many minutes per day do Jaina devotees practise meditation or reflection?,48
college_mathematics/121,False,False,False,"In the complex z-plane, the set of points satisfying the equation z^2 = |z|^2 is a",line
business_ethics/48,True,True,True,The recent global sustainability agenda has been dominated by which of the following organisations sustainability goals?,United Nations 'Sustainable Development Goals'
human_sexuality/683,False,False,False,Axl Tulip has a thin clear discharge coming from his penis and mild discomfort when he urinates. He is most likely suffering from _______ and should be treated with ________.,chlamydia tetracycline
sociology/1472,True,True,True,The view of anti-psychiatrists like Scheff was that mental illness was:,all of the above
human_sexuality/687,True,True,True,"__________, an odorous steroid that is well documented as a pheremone in pigs, has been isolated in the underarm sweat of humans.",Androstenol
professional_psychology/1386,True,True,True,The model that posits that any change in one context or domain of development can disrupt the entire system and prompt a reorganization that leads to more adaptive functioning is ___________.,The dynamic systems theory
high_school_statistics/590,False,False,False,"Random samples of size n are drawn from a population. The mean of each sample is calculated, and the standard deviation of this set of sample means is found. Then the procedure is repeated, this time with samples of size 4n. How does the standard deviation of the second group compare with the standard deviation of the first group?",It will be half as large.
econometrics/207,True,True,True,"If the residuals from a regression estimated using a small sample of data are not normally distributed, which one of the following consequences may arise?",Test statistics concerning the parameters will not follow their assumed distributions.
public_relations/1422,True,True,True,What is one important step in public relations that sets it apart from the fields of marketing and advertising?,two-way communication
high_school_macroeconomics/439,True,True,False,An Italian company opens a shoe factory in the U.S. The production from this shoe company is included in,the U.S. GDP.
professional_law/1219,False,False,False,Under which of the following fact situations would the defendant's Miranda waiver most likely be ineffective?,"A defendant was a 15-year-old boy who was a high school sophomore. He possessed normal intelligence and experience for a youth of his age. One night he and two friends attended a concert in the park. After the concert, the defendant and his friends went on a spree, assaulting and robbing a number of victims in the park. The next day, the defendant was arrested. After being subjected to persistent questioning for two hours, the defendant waived his Miranda rights and made a confession. At trial, the defendant claims that he did not make a knowing and intelligent waiver. "
nutrition/1029,False,True,True,Which of the following will result in an increase in the rate of tissue protein synthesis?,Increased insulin secretion in the fed state.
high_school_government_and_politics/400,True,True,True,The media play a major role in establishing the public agenda by,deciding how prominently to cover issue-related news stories
moral_scenarios/982,False,False,False,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | When my stepmom's hair fell out from chemo, I shaved my head to show her solidarity. Scenario 2 | I turned in Bill's assignment and gave Bill the credit.","Not wrong, Not wrong"
nutrition/1030,False,False,False,Which of the following mechanisms contributes to a decrease in plasma calcium concentration?,The action of calcitonin on the kidney
high_school_biology/297,True,True,True,"The moist skin of earthworms, spiracles of grasshoppers, and the mucus membranes lining alveoli are all associated with the process of",respiration
professional_medicine/1329,False,False,False,A 56-year-old man comes to the emergency department because of a 4-day history of colicky right flank pain that radiates to the groin and hematuria. Ultrasound examination of the kidneys shows right-sided hydronephrosis and a dilated ureter. Which of the following is most likely to be found on urinalysis?,Uric acid crystals
professional_law/1273,True,True,True,A builder had a contract to build a swimming pool for a residential customer. That customer's next door neighbor went to the builder and paid him extra to break the contract with the customer and instead to build a swimming pool on the neighbor's premises. The builder commenced building a swimming pool for the neighbor and breached his contract with the original customer. The original customer sued his neighbor in a tort claim for damages. Does the original customer have a valid claim against his neighbor?,"Yes, the neighbor committed the tort of interference with contract relations by intentionally interfering with an existing contract."
international_law/704,False,True,False,May States incur liability for the debts and wrongdoings attributable to an international organisation to which they are parties?,The legal person of the organisation is distinct from that of its member States
moral_disputes/893,True,True,True,The doctrine of double effect is so named because it concerns,cases in which performing an action would have at least one good effect and one bad effect.
professional_psychology/1412,True,True,True,"Admission assessment findings on a psychiatric inpatient include 2 3- week history of the following: severe feelings of worthlessness, irritability, and agitation; poor appetite and weight loss; insomnia; and inability to concentrate. The patient expresses a belief the hospital admission is a punishment for times committed by the patient against family members. On questioning, the patient denies feelings of “being on top of the world.” Which of the following would be the best diagnosis for this patient",Major Depression
professional_law/1238,True,False,False,"A farmer contracted to sell 100 tons of his home-grown cucumbers to a wholesaler. An invasion of cucumber-eating insects attacked the crop and made it a poor season. The farmer delivered only 60 tons. The wholesaler claimed a breach of contract due to his being shorted 40 tons. The farmer sued the wholesaler for payment on the 60 tons, and the wholesaler counterclaimed for damages caused by the loss of the additional 40 tons. What is the most likely decision of the court?",There is an industry-wide implied condition that natural causes could limit the amount of an agricultural product -- the wholesaler must pay for the 60 tons and gets no credit on the rest.
high_school_government_and_politics/393,False,False,False,"Which of the following accurately describes congressional committees? I. The committee chairpersons always belong to the majority party. II. Seats on each committee are divided between the two major parties in exact proportion to the parties' representation in Congress. III. They recommend whether Congress should pass various pieces of legislation, and those recommendations are always approved by the full congressional body. IV. When a committee vote results in a tie, the vice president casts the tie-breaking vote.",I only
security_studies/1451,True,True,True,In what ways has the global energy environment affected the security of oil producing states?,"In their attempts to secure the continuation of energy supplies, industrialised states provide military aid to the regimes of oil-rich states, having a vested interest in securing these regimes and thus protecting the status quo, often to the detriment of human security."
high_school_microeconomics/502,True,True,True,"If there is a negative externality associated with the production of a private good, which of the following is an action by government that would most likely move the market to an efficient outcome?",Tax the firm.
moral_disputes/904,True,True,True,The main purpose of the veil of ignorance in Rawls's theory of justice is to,prevent people in the original position from selecting principles that favor their particular positions .
high_school_chemistry/332,False,False,False,Twenty-five milligrams of sucrose (C12H22O11) are dissolved in enough water to make 1.00 liter of solution. What is the molality of the solution?,7.3 × 10^-5
philosophy/1071,True,True,True,A question-and-answer dialogue in which propositions are methodically scrutinized to uncover the truth is known as _____.,the Socratic method
jurisprudence/714,False,False,False,Posner's economic analysis of law is roundly attacked by Dworkin who says the theory 'has not achieved the beginning of a beginning.' What is the basis of this criticism?,"It regards wealth as a value, which it is not."
moral_scenarios/947,False,False,False,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I know my uncle's hands are arthritic, so I take his hand in a firm grasp. Scenario 2 | I was skateboarding really fast down the half pipe near the preschool.","Wrong, Not wrong"
high_school_macroeconomics/427,False,False,False,Suppose that the federal government reclassified the purchase of a new home as consumption spending rather than investment spending. This decision would,have no impact on aggregate demand and real GDP.
high_school_macroeconomics/421,False,False,False,The price of gasoline has recently increased while at the same time gasoline consumption has also increased. What is happening in the gasoline market?,Consumers prefer larger automobiles shifting the demand for gasoline to the right.
high_school_macroeconomics/453,False,False,True,If the economy is suffering from extremely high rates of inflation which of the following fiscal policies would be an appropriate strategy for the economy?,Decrease government spending and increase taxes.
world_religions/1517,True,True,True,What is the name of the theologian who argued against Pelagius?,Augustine
professional_psychology/1373,False,False,False,"In a large factory, one group of workers is exposed throughout the day to loud and unpredictable periods of noise, whereas another group of workers is not exposed to such noise. The specific deleterious effects of unpredictable noise could be ameliorated by",allowing the workers to terminate the noise if becomes intolerable
machine_learning/737,False,False,False,Which of the following guidelines is applicable to initialization of the weight vector in a fully connected neural network.,Should not set it to zero since otherwise (stochastic) gradient descent will explore a very small space
professional_psychology/1398,False,False,False,Research on the effect of maternal employment on children’s development indicates that,"in families of lower socioeconomic level, both sons and daughters of working mothers perform beer on measures of cognitive development than do those of nonworking mothers"
miscellaneous/816,True,True,True,A triptych is a work of art that is painted on how many panels?,three
human_aging/679,True,True,True,Some recent work has found an association between obesity and,Shorter telomere strands
high_school_macroeconomics/430,True,True,True,Assume Country Z only produces hot dogs and buns. Given the table below what is the value of GDP in Country Z? Production Price 4 hot dogs $1.00 4 buns $0.50,$6.00
human_aging/676,True,True,False,The suicide rate is highest for which of the following groups?,Old white men
moral_scenarios/991,False,False,False,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I spray painted the rusty fence so it would look better. Scenario 2 | I put the matches on the table where my son could reach them.","Not wrong, Wrong"
moral_scenarios/989,True,True,True,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | My friend has been letting me borrow her car a lot lately, so I decided to have it repainted in a color that I like without telling her. Scenario 2 | I picked up my mom from the doctors five hours to late.","Wrong, Wrong"
high_school_psychology/530,True,True,True,Why might a researcher use a variable ratio of reinforcement rather than a fixed ratio?,Variable ratio schedules of reinforcement are more resistant to extinction than fixed schedules.
world_religions/1513,True,True,True,"Which Guru ordered the building of the Darbar Sahib, also known as the Divine Court?",Guru Arjan
virology/1504,True,True,True,Viruses of different families have varied geometric structures. Which of the following is true?,Virus nucleocapsids are either icosahedral or helical
us_foreign_policy/1486,True,True,True,Who were the original five permanent members on the UN Security Council?,"United States, Soviet Union, France, Great Britain, and Republic of China"
professional_law/1260,False,False,False,"In 2001, the owner of a mansion and its surrounding property died. In his will, he devised the property to ""my son and his heirs, but if my son dies without issue, to my daughter and her heirs. ""Assume that when the owner died, the daughter was still alive. The daughter did not have any children at the time that the owner died. However, 10 years after her father's death, the daughter had a child. After the owner's death the daughter's interest in the property may best be described as a",shifting executory interest.
miscellaneous/839,True,True,True,The federal government can influence the policies of state governments through use of,grants-in-aid
moral_scenarios/955,False,False,False,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I left donations for the local thrift store outside its front door after it closed today. Scenario 2 | I decided to park my car inside the store.","Not wrong, Wrong"
machine_learning/742,False,False,False,"What is the dimensionality of the null space of the following matrix? A = [[1, 1, 1], [1, 1, 1], [1, 1, 1]]",2
high_school_mathematics/479,False,False,False,"Find the sum of the primes between 100 and 200, inclusive, that are 1 or 2 more than a perfect square.",298
philosophy/1084,True,True,True,"One of the tasks of philosophy is to test conceptual frameworks for depth and consistency. It does this through (1) expressing our ideas in clear, concise language and (2) supporting those ideas with reasons and with overcoming objections to them. Philosophy thus emphasizes the need to:",articulate what we mean by our beliefs and to justify our beliefs by arguments.
moral_scenarios/967,True,True,False,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I brought home two hundred new kittens for my family. Scenario 2 | My brother is in a wheelchair so I got him a skateboard.","Wrong, Wrong"
moral_disputes/892,False,False,False,"According to Gardiner, which of the following is an important implication of the fact that carbon dioxide is a long-lived greenhouse gas?",all of the above
college_medicine/140,True,True,True,"Somatic eukaryotic cells in the human body proceed normally through repetitive phases of the cell cycle in order to divide and make replicates of themselves. The point at which a cell commits to dividing is known as the restriction point (R). Prior to this, how many chromosomes and chromatids does the cell have?","46 chromosomes, 46 chromatids"
professional_psychology/1376,True,True,True,"With regard to sexual intimacies with supervisees, the ethics codes published by the American and Canadian Psychological Associations:",prohibit sexual relationships with supervisees over whom the psychologist has evaluative authority.
global_facts/288,False,False,False,In 1948 how many Americans believed the Kinsey Report on Sexuality in the Male to be a bad thing?,11%
moral_scenarios/974,False,False,False,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I refused to shake hands because I didn't want his poverty to infect me. Scenario 2 | The neighbor's dog kept barking so I put a dog treat in its mouth.","Wrong, Not wrong"
moral_scenarios/961,False,False,False,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I heard you got cancer, Jessa said delightedly. Scenario 2 | She asked me to sanitize her phone for her so I sprayed it with rubbing alcohol.","Wrong, Not wrong"
moral_scenarios/994,True,True,True,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I always kept my whiskey bottles within reach for my 3-year-old son. Scenario 2 | I smiled when the girl was crying.","Wrong, Wrong"
high_school_physics/522,True,True,True,"If L, M, and T denote the dimensions of length, mass, and time, respectively, what are the dimensions of power?",M(L^2)/T^3
professional_law/1228,True,True,False,"A witness testified under a state grant of immunity about statewide gambling activities being investigated by a state grand jury. Five months later, the witness was subpoenaed by a federal grand jury investigating gambling related activities. Which of the following statements is correct with respect to the witness's rights before the federal grand jury?",Federal authorities have the burden of showing that they have an independent source for their evidence against the witness.
moral_scenarios/1011,True,True,True,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I just killed my first victim as a copycat of the Zodiac Killer. Scenario 2 | I sprayed mace at the defensless man","Wrong, Wrong"
virology/1499,False,False,False,"In a survey of 10,000 IV drug users in town A, 1,000 turn out to be infected with hepatitis follow-up, 100 patients with hepatitis C infection die. Also during follow-up, 100 IV drug users acquire hepatitis C. Which of the following is the best estimate of the annual incidence of hepatitis C infection in IV drug users in town A?","1,100/10,000"
high_school_psychology/581,True,True,True,Faye believes that victims of natural disasters are foolish because they should have developed better advance detection and warning systems. Faye is manifesting the,just-world bias.
jurisprudence/716,True,True,True,Why is Bentham's account of sovereignty generally considered to be more sophisticated - and more acceptable - than Austin's?,Because Bentham recognizes the possibility of limiting the sovereign's power.
us_foreign_policy/1483,True,True,True,What policies did Alexander Hamilton pursue to build the American economy?,"Tariffs to protect American manufacturing, establishment of a national bank, and the repayment of all debts."
philosophy/1062,False,False,False,The view that we ought to relieve the agony of one stranger rather than the minor pain of another is endorsed by:,"Parfit, but not Taurek."
moral_scenarios/935,False,False,True,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I brought juice boxes for the kids as a special treat. Scenario 2 | I suggested my mother-in-law move to Florida because she is deathly scared of hurricanes.","Not wrong, Wrong"
prehistory/1115,True,True,True,What best characterizes the subsistence strategies of the North American Archaic period?,greater regional differentiation
prehistory/1097,False,False,True,"What was the climate of Greater Australia 20,000 years ago?",all the above
high_school_psychology/559,True,True,True,Which of the following is a stimulant medication used to treat attention-deficit/ hyperactivity disorder (ADHD)?,Adderall
sociology/1478,True,True,True,Parsons argued that the two main functions of the modern family were:,primary socialization and personality stabilization
medical_genetics/786,True,True,True,"Repeat core sequences consisting of 2, 3, or 4 base pairs are known as what?",Microsatellites
high_school_chemistry/336,False,False,False,"An experiment was performed to determine the moles of hydrogen gas formed (collected over water) when an acid reacts with magnesium metal. To do this, a piece of dry magnesium was weighed. Then 50 mL of hydrogen was collected. Next the Mg was dried to remove about 0.1 mL of water and weighed again to see how much Mg had reacted. The volume of hydrogen was measured and converted into moles of hydrogen. Which mistake will give the largest error in the result?",Failing to convert °C to K
professional_psychology/1387,False,False,False,"When the relationship between the predictor (the X variable) and the criterion (the Y variable) is curvilinear and both variables are measured on an interval or ratio scale, the appropriate correlation coefficient is:",eta.
high_school_microeconomics/488,True,True,True,"When marginal cost equals price in a perfectly competitive product market at long run equilibrium, which of the following is NOT correct?",It is a sign of high concentration among sellers.
nutrition/1033,True,True,True,"The ""fear of becoming fat"" observed in patients with AN is best understood as a:",Overvalued idea
high_school_psychology/551,True,True,True,"Species-specific behaviors that cannot be explained as a result of social learning or conditioning, such as Monarch butterflies flying to Mexico to mate, are called",fixed-action patterns
global_facts/289,False,False,False,Total global healthcare expenditure is about what percentage of global GDP as of 2017?,10%
medical_genetics/784,True,True,True,The allele associated with sickle cell anemia apparently reached a high frequency in some human populations due to:,superior fitness of heterozygotes in areas where malaria was present
human_aging/667,False,False,False,Cells taken from a body and grown in a nutritional and protected culture will,Stop dividing when their telomere strands are gone
high_school_psychology/578,True,True,True,Which approach emphasizes that therapists can effectively help their clients by offering unconditional positive regard?,humanistic therapy
professional_psychology/1410,True,True,False,Performance of which type of activity has a positive relationship with age,Knowledge-based judgments with no time pressure
jurisprudence/708,False,False,False,Which one of the following doctrines is not associated with Natural Law thinking,Doctrine of substituted security
management/753,True,True,True,Power distance in national cultures is a characteristic of a model by which writer?,Geert Hofstede
high_school_physics/518,True,False,True,A pair of protective headphones reduces the sound of a jet engine from 140 dB to 110 dB. What percent of the noise is being blocked?,99.90%
moral_scenarios/1013,False,False,False,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I dropped my baby doll on the ground. Scenario 2 | I loved being a home health aide because my old patients shared their social security checks with me.","Not wrong, Wrong"
abstract_algebra/9,False,False,False,Statement 1 | Every integral domain has a field of quotients. Statement 2 | A polynomial of degree n over a ring can have at most n zeros counting multiplicity.,"True, False"
high_school_microeconomics/508,True,True,False,"If a 3 percent increase in price leads to a 5 percent increase in the quantity supplied,",supply is elastic
professional_law/1279,True,True,True,"A 13-year-old girl was operating a high-speed motorboat. The boat was towing a 9-year-old boy in an inner tube tied to the rear of the motorboat by a rope. The rope became tangled around the boy's foot, causing him to suffer severe injuries. In a suit brought on the boy's behalf against the girl, the boy has introduced uncontroverted evidence that the girl drove carelessly in such a way as to entangle the boy in the rope. Is the boy likely to prevail?","Yes, because the girl will be held to an adult standard of care.  "
professional_law/1294,False,False,False,"In January, while he was driving on the street, a defendant lost control of his car, hitting and killing a small child. The child's parents sued the defendant for causing the wrongful death of their child. At trial, the parents' attorney calls a bystander to testify that the defendant's car was traveling well over the 25 m. p. h. speed limit on that street. Upon objection by the defendant's attorney, the trial judge would rule the bystander's testimony","admissible, because the bystander's opinion is based on his own perception. "
virology/1505,False,False,False,What percentage of the population have antibodies to the polyomavirus family,90%
college_computer_science/115,True,True,True,Which of the following evaluation strategies must be defined in order to execute a logic program on a sequential machine? I. Evaluation order of rules II. Evaluation order of clauses III. Evaluation order of arguments in each clause,"I, II, and III"
public_relations/1433,False,False,False,________ are strategies associated with developing positive relationships between an organization and its public.,Community relations
college_mathematics/118,False,True,False,"Suppose A, B, and C are statements such that C is true if exactly one of A and B is true. If C is false, which of the following statements must be true?","If A is false, then B is false."
miscellaneous/867,False,False,True,What is the oldest continuously run sporting event in the United States?,Kentucky Derby
moral_scenarios/960,False,False,False,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I shoved the elderly lady to the ground for no reason. Scenario 2 | I picked up my cat and placed him on the bed.","Wrong, Not wrong"
marketing/764,False,False,False,The marketing communications strategy of the marketing mix deals exclusively with:,"Engagement, audiences, and responses."
miscellaneous/848,True,True,True,In the television network abbreviation 'ABC' what does the 'A' stand for?,American
elementary_mathematics/231,True,True,True,Zelma buys p pounds of bananas for 40 cents per pound. She pays the clerk with a twenty-dollar bill. The clerk subtracts the total cost of the bananas from the twenty-dollar bill to determine the amount of change to give Zelma. Which expression represents the amount of change Zelma should receive?,20 - 0.40p
professional_accounting/1129,True,True,True,Which of the following statements that relate to capital budgeting is true?,Accelerated methods of depreciation provide tax shields that are advantageous from a present-value point of view.
moral_scenarios/927,False,False,False,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I used a scrub brush to clean the toilet. Scenario 2 | I discovered the bedroom was on fire so I woke my husband.","Not wrong, Not wrong"
clinical_knowledge/58,True,True,True,Why might you choose to use a silicone catheter (as of 2020 medical knowledge)?,Because the patient is allergic to latex.
professional_psychology/1382,True,True,True,Which of the following best describes ethical guidelines for the use of deception in research?,Deception is prohibited whenever it involves deceiving potential participants about aspects of the study that would affect their willingness to participate.
human_aging/678,True,True,True,The most frequent fatal accident for older adults is a,Fall
moral_scenarios/995,False,False,False,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I wrote a thank you letter to my married coworker. Scenario 2 | When I choose a babysitter for my twin nieces, I don't care about her criminal background.","Not wrong, Wrong"
professional_medicine/1327,False,False,False,"A 6-day-old breast-fed boy is brought to the emergency department by his mother because of poor weight gain and irritability since delivery, and a 2-hour history of vomiting. Physical examination shows jaundice and hepatomegaly. A reducing substance test result of the urine is positive, and a glucose oxidase test result is negative. The concentration of which of the following metabolites in liver is most likely increased in this patient?",Galactose 1-phosphate
professional_psychology/1357,True,True,True,"A client's insurance company pays 75% of a client’s therapy fee, while the client is required to pay the remaining 25%. The client asks you to bill the insurance company at a higher hourly rate so that he will not have to pay his 25% co-payment. If you do so, you will be acting:",illegally and unethically.
high_school_mathematics/457,False,False,False,"Exits on a highway are numbered consecutively from 1 to 50. The distance from exit 41 to exit 50 is 100 km. If each exit is at least 6 km from the next exit, what is the longest possible distance, in kilometers, between exit 47 and exit 48?",52
